# Deleted Objects Ledger
#  Initialized: 2025-11-06
# Purpose: Permanent ledger of retired or obsolete objects.
# No rows are ever removed. Resurrection is annotated in the Notes column.

Object ID,Canonical Name,Date of Deletion,Origin File,Reason,Notes
T393,EstablishlogicforLeadTimetoCustomercolumnonthecustomercopy,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.11.2 was removed,"I recommend we use the placeholder ""transit"", but we need to be sensitive to what looks best to most customers"
T394,T394,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.11.2 was removed,
T395,UpdatetheirdatasourcetothereportserverperChad,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.11.2 was removed,
T396,DocumenteachstepforcreatingupdatingandsendingtheAttachmentA,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.11.3 was removed,
T397,DefineownershipcreateworkinstructionsandstorealongsidethemastertemplateMikeJakeMelissa,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.11.3 was removed,
T398,Meetwithsalesrepstoexplainthenewprocessandoutlinehowtheinitialrolloutwillgo,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.11.4 was removed,
T399,SendAttachmentAnotificationwithclearmessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.11.4 was removed,
T400,Capturereactionsandadjusttemplateormessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.11.4 was removed,
T401,Schedulecommunicationcadenceandtrackconfirmations,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.11.5 was removed,
T402,Verifyacknowledgmentrecordconfirmationssummarizecoverageandnotenextsteps,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.11.6 was removed,
T403,EstablishnextevolutionofAttachmentAtoincludeallcustomerXrefpartsandnotewhichitemsFieldisnotstockingnopricecoldstartleadtimenocommitment,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.11.6 was removed,
T404,TesttheSPXimplementationrecentinBoltwiseandcomparetotheactualP21ItemIDswecrossreferencedforSPXrecently,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed ledger entry because parent P10.11 was removed,"## NotesCurrent process = LP team works directly in PFEP, then exports & sends them to SourcingKarla: Sourcing's process is that everything starts in Boltwise, then goes to QstratLong-term goal is to have all Quoting in Boltwise to start with and always quote with it.Karla will get the guys logins & training"
T405,PullcommitmentquantitiesfromAttachmentAdata,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.11.1 was removed,
T406,DefineslowmovingcriteriaandcreatereportlayoutinPowerBI,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.11.1 was removed,
T407,ValidatecalculationswithZachandChrisPauli,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.11.1 was removed,
T408,Defineruleifitemisslowmovingfor2periodscustomermustissueaPO,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.11.2 was removed,
T409,DocumentescalationandalignwithSalesReps,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.11.2 was removed,
T410,Setquarterlysemiannualprocesscadence,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.11.3 was removed,
T411,Createmeetingpreptemplate,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.11.3 was removed,
T412,Testprocesswith12customers,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.11.4 was removed,
T413,Adjustandscalerollout,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.11.4 was removed,
T414,DraftofficialmessagingtorolloutincreasesincludecontextonIEEPAtariffskeyimpactedtariffstimelinesandcommunicationtoneandsendtoAdamforreview,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.11 was removed,
T415,Spend30mincomparingpretariffposttariffactualmarginsonPiecePriceIncreasecustomersdownto100ksalestoseeifweactuallymaintainedmargin,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.11 was removed,
T416,Reviewallmyrepsaccountsandconfirmtheapproachwelltakeforthem,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.11 was removed,Bryce (done)NickKyleDave
T417,GroupcustomersbyMeansofImplementation,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.11 was removed,SurchargePiece Price Increase as neededAM & Sales rep will monitor and increase prices as necessary on parts.Nothing
T418,ReviewBadBoyFMPProjectedfuturevolumestoseeifwedoneedmoreofanincrease,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.11 was removed,
T419,TalktoEduardoabouthisaccountsontheRound2sheet,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.11 was removed,
T420,GettimeinanupcominghuddleanddraftsolidtalktracksforsellingtariffincrasesTHISMONDAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.11 was removed,
T421,PushtheRound2sheettothesalesrepsandaskhowtheywanttoinformthemletterorjustdirectlydeliveringincreaseTODAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.11 was removed,
T404.1,GetfeedbackfromKarlaongettingaccessforMikeScheweDanCoxJacobPotterLeoRivas,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed from Project-Boltwise-Last-Piece.md during synchronization,
P3.12,PhasesTasks,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.12.1,Phase1DefineScopeCustomerList,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.12.2,Phase2FinalizeandRefineAttachmentAContentFormat,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.12.3,Phase3FinalizeAttachmentAProcessownershipWorkInstructions,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.12.4,Phase4PilotRollouttoSelectAccounts,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.12.5,Phase5FullRollouttoTopCustomers,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.12.6,Phase6FollowupTrackingMetrics,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P10.12,EvaluateEfficiencyEffectivenessofBoltwisevsCurrentProcess,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed duplicate project ledger entry,
P8.12,PhasesTasks,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.12.1,Phase1BuildInventoryReportFramework,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.12.2,Phase2EstablishAccountabilityProcess,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.12.3,Phase3SchedulingCadence,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.12.4,Phase4PilotRefine,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P1.12,Actions,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed duplicate project ledger entry,
T422,CreateAttachmentArollouttrackerlistingalltargetcustomersandplannedsenddatesSourcelistpulledfromPowerBI,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.1 was removed,
T423,SchedulemeetingwithChrisforweekof1110toreviewplanprogress,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.1 was removed,
T424,ZachwillpullKarlasCostSavingsSmarsheetintoAttachmentAtemplate,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.2 was removed,
T425,OnceZachpullsinSmartsheetCreatelogictouseColdStartLTinsteadofpublishedLTforsupplierstockedparts,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.2 was removed,
T426,ConfirmversioningandstoragelocationWherewillitbekeptDatereferenceisprobablyok,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.2 was removed,
T427,EstablishlogicforLeadTimetoCustomercolumnonthecustomercopy,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.2 was removed,"I recommend we use the placeholder ""transit"", but we need to be sensitive to what looks best to most customers"
T428,T428,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.2 was removed,
T429,UpdatetheirdatasourcetothereportserverperChad,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.2 was removed,
T430,DocumenteachstepforcreatingupdatingandsendingtheAttachmentA,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.3 was removed,
T431,DefineownershipcreateworkinstructionsandstorealongsidethemastertemplateMikeJakeMelissa,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.3 was removed,
T432,Meetwithsalesrepstoexplainthenewprocessandoutlinehowtheinitialrolloutwillgo,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.4 was removed,
T433,SendAttachmentAnotificationwithclearmessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.4 was removed,
T434,Capturereactionsandadjusttemplateormessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.4 was removed,
T435,Schedulecommunicationcadenceandtrackconfirmations,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.5 was removed,
T436,Verifyacknowledgmentrecordconfirmationssummarizecoverageandnotenextsteps,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.6 was removed,
T437,EstablishnextevolutionofAttachmentAtoincludeallcustomerXrefpartsandnotewhichitemsFieldisnotstockingnopricecoldstartleadtimenocommitment,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.12.6 was removed,
T438,TesttheSPXimplementationrecentinBoltwiseandcomparetotheactualP21ItemIDswecrossreferencedforSPXrecently,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed ledger entry because parent P10.12 was removed,"## NotesCurrent process = LP team works directly in PFEP, then exports & sends them to SourcingKarla: Sourcing's process is that everything starts in Boltwise, then goes to QstratLong-term goal is to have all Quoting in Boltwise to start with and always quote with it.Karla will get the guys logins & training"
T439,PullcommitmentquantitiesfromAttachmentAdata,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.12.1 was removed,
T440,DefineslowmovingcriteriaandcreatereportlayoutinPowerBI,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.12.1 was removed,
T441,ValidatecalculationswithZachandChrisPauli,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.12.1 was removed,
T442,Defineruleifitemisslowmovingfor2periodscustomermustissueaPO,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.12.2 was removed,
T443,DocumentescalationandalignwithSalesReps,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.12.2 was removed,
T444,Setquarterlysemiannualprocesscadence,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.12.3 was removed,
T445,Createmeetingpreptemplate,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.12.3 was removed,
T446,Testprocesswith12customers,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.12.4 was removed,
T447,Adjustandscalerollout,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.12.4 was removed,
T448,DraftofficialmessagingtorolloutincreasesincludecontextonIEEPAtariffskeyimpactedtariffstimelinesandcommunicationtoneandsendtoAdamforreview,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.12 was removed,
T449,Spend30mincomparingpretariffposttariffactualmarginsonPiecePriceIncreasecustomersdownto100ksalestoseeifweactuallymaintainedmargin,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.12 was removed,
T450,Reviewallmyrepsaccountsandconfirmtheapproachwelltakeforthem,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.12 was removed,Bryce (done)NickKyleDave
T451,GroupcustomersbyMeansofImplementation,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.12 was removed,SurchargePiece Price Increase as neededAM & Sales rep will monitor and increase prices as necessary on parts.Nothing
T452,ReviewBadBoyFMPProjectedfuturevolumestoseeifwedoneedmoreofanincrease,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.12 was removed,
T453,TalktoEduardoabouthisaccountsontheRound2sheet,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.12 was removed,
T454,GettimeinanupcominghuddleanddraftsolidtalktracksforsellingtariffincrasesTHISMONDAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.12 was removed,
T455,PushtheRound2sheettothesalesrepsandaskhowtheywanttoinformthemletterorjustdirectlydeliveringincreaseTODAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.12 was removed,
T438.1,GetfeedbackfromKarlaongettingaccessforMikeScheweDanCoxJacobPotterLeoRivas,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed from Project-Boltwise-Last-Piece.md during synchronization,
P3.13,PhasesTasks,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.13.1,Phase1DefineScopeCustomerList,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.13.2,Phase2FinalizeandRefineAttachmentAContentFormat,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.13.3,Phase3FinalizeAttachmentAProcessownershipWorkInstructions,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.13.4,Phase4PilotRollouttoSelectAccounts,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.13.5,Phase5FullRollouttoTopCustomers,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.13.6,Phase6FollowupTrackingMetrics,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P10.13,EvaluateEfficiencyEffectivenessofBoltwisevsCurrentProcess,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed duplicate project ledger entry,
P8.13,PhasesTasks,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.13.1,Phase1BuildInventoryReportFramework,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.13.2,Phase2EstablishAccountabilityProcess,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.13.3,Phase3SchedulingCadence,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.13.4,Phase4PilotRefine,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P1.13,Actions,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed duplicate project ledger entry,
T456,CreateAttachmentArollouttrackerlistingalltargetcustomersandplannedsenddatesSourcelistpulledfromPowerBI,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.1 was removed,
T457,SchedulemeetingwithChrisforweekof1110toreviewplanprogress,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.1 was removed,
T458,ZachwillpullKarlasCostSavingsSmarsheetintoAttachmentAtemplate,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.2 was removed,
T459,OnceZachpullsinSmartsheetCreatelogictouseColdStartLTinsteadofpublishedLTforsupplierstockedparts,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.2 was removed,
T460,ConfirmversioningandstoragelocationWherewillitbekeptDatereferenceisprobablyok,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.2 was removed,
T461,EstablishlogicforLeadTimetoCustomercolumnonthecustomercopy,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.2 was removed,"I recommend we use the placeholder ""transit"", but we need to be sensitive to what looks best to most customers"
T462,T462,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.2 was removed,
T463,UpdatetheirdatasourcetothereportserverperChad,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.2 was removed,
T464,DocumenteachstepforcreatingupdatingandsendingtheAttachmentA,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.3 was removed,
T465,DefineownershipcreateworkinstructionsandstorealongsidethemastertemplateMikeJakeMelissa,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.3 was removed,
T466,Meetwithsalesrepstoexplainthenewprocessandoutlinehowtheinitialrolloutwillgo,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.4 was removed,
T467,SendAttachmentAnotificationwithclearmessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.4 was removed,
T468,Capturereactionsandadjusttemplateormessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.4 was removed,
T469,Schedulecommunicationcadenceandtrackconfirmations,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.5 was removed,
T470,Verifyacknowledgmentrecordconfirmationssummarizecoverageandnotenextsteps,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.6 was removed,
T471,EstablishnextevolutionofAttachmentAtoincludeallcustomerXrefpartsandnotewhichitemsFieldisnotstockingnopricecoldstartleadtimenocommitment,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.13.6 was removed,
T472,TesttheSPXimplementationrecentinBoltwiseandcomparetotheactualP21ItemIDswecrossreferencedforSPXrecently,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed ledger entry because parent P10.13 was removed,"## NotesCurrent process = LP team works directly in PFEP, then exports & sends them to SourcingKarla: Sourcing's process is that everything starts in Boltwise, then goes to QstratLong-term goal is to have all Quoting in Boltwise to start with and always quote with it.Karla will get the guys logins & training"
T473,PullcommitmentquantitiesfromAttachmentAdata,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.13.1 was removed,
T474,DefineslowmovingcriteriaandcreatereportlayoutinPowerBI,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.13.1 was removed,
T475,ValidatecalculationswithZachandChrisPauli,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.13.1 was removed,
T476,Defineruleifitemisslowmovingfor2periodscustomermustissueaPO,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.13.2 was removed,
T477,DocumentescalationandalignwithSalesReps,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.13.2 was removed,
T478,Setquarterlysemiannualprocesscadence,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.13.3 was removed,
T479,Createmeetingpreptemplate,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.13.3 was removed,
T480,Testprocesswith12customers,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.13.4 was removed,
T481,Adjustandscalerollout,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.13.4 was removed,
T482,DraftofficialmessagingtorolloutincreasesincludecontextonIEEPAtariffskeyimpactedtariffstimelinesandcommunicationtoneandsendtoAdamforreview,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.13 was removed,
T483,Spend30mincomparingpretariffposttariffactualmarginsonPiecePriceIncreasecustomersdownto100ksalestoseeifweactuallymaintainedmargin,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.13 was removed,
T484,Reviewallmyrepsaccountsandconfirmtheapproachwelltakeforthem,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.13 was removed,Bryce (done)NickKyleDave
T485,GroupcustomersbyMeansofImplementation,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.13 was removed,SurchargePiece Price Increase as neededAM & Sales rep will monitor and increase prices as necessary on parts.Nothing
T486,ReviewBadBoyFMPProjectedfuturevolumestoseeifwedoneedmoreofanincrease,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.13 was removed,
T487,TalktoEduardoabouthisaccountsontheRound2sheet,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.13 was removed,
T488,GettimeinanupcominghuddleanddraftsolidtalktracksforsellingtariffincrasesTHISMONDAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.13 was removed,
T489,PushtheRound2sheettothesalesrepsandaskhowtheywanttoinformthemletterorjustdirectlydeliveringincreaseTODAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.13 was removed,
T472.1,GetfeedbackfromKarlaongettingaccessforMikeScheweDanCoxJacobPotterLeoRivas,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed from Project-Boltwise-Last-Piece.md during synchronization,
P3.14,PhasesTasks,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.14.1,Phase1DefineScopeCustomerList,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.14.2,Phase2FinalizeandRefineAttachmentAContentFormat,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.14.3,Phase3FinalizeAttachmentAProcessownershipWorkInstructions,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.14.4,Phase4PilotRollouttoSelectAccounts,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.14.5,Phase5FullRollouttoTopCustomers,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.14.6,Phase6FollowupTrackingMetrics,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P10.14,EvaluateEfficiencyEffectivenessofBoltwisevsCurrentProcess,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed duplicate project ledger entry,
P8.14,PhasesTasks,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.14.1,Phase1BuildInventoryReportFramework,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.14.2,Phase2EstablishAccountabilityProcess,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.14.3,Phase3SchedulingCadence,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.14.4,Phase4PilotRefine,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P1.14,Actions,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed duplicate project ledger entry,
T490,CreateAttachmentArollouttrackerlistingalltargetcustomersandplannedsenddatesSourcelistpulledfromPowerBI,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.1 was removed,
T491,SchedulemeetingwithChrisforweekof1110toreviewplanprogress,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.1 was removed,
T492,ZachwillpullKarlasCostSavingsSmarsheetintoAttachmentAtemplate,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.2 was removed,
T493,OnceZachpullsinSmartsheetCreatelogictouseColdStartLTinsteadofpublishedLTforsupplierstockedparts,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.2 was removed,
T494,ConfirmversioningandstoragelocationWherewillitbekeptDatereferenceisprobablyok,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.2 was removed,
T495,EstablishlogicforLeadTimetoCustomercolumnonthecustomercopy,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.2 was removed,"I recommend we use the placeholder ""transit"", but we need to be sensitive to what looks best to most customers"
T496,T496,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.2 was removed,
T497,UpdatetheirdatasourcetothereportserverperChad,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.2 was removed,
T498,DocumenteachstepforcreatingupdatingandsendingtheAttachmentA,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.3 was removed,
T499,DefineownershipcreateworkinstructionsandstorealongsidethemastertemplateMikeJakeMelissa,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.3 was removed,
T500,Meetwithsalesrepstoexplainthenewprocessandoutlinehowtheinitialrolloutwillgo,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.4 was removed,
T501,SendAttachmentAnotificationwithclearmessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.4 was removed,
T502,Capturereactionsandadjusttemplateormessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.4 was removed,
T503,Schedulecommunicationcadenceandtrackconfirmations,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.5 was removed,
T504,Verifyacknowledgmentrecordconfirmationssummarizecoverageandnotenextsteps,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.6 was removed,
T505,EstablishnextevolutionofAttachmentAtoincludeallcustomerXrefpartsandnotewhichitemsFieldisnotstockingnopricecoldstartleadtimenocommitment,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.14.6 was removed,
T506,TesttheSPXimplementationrecentinBoltwiseandcomparetotheactualP21ItemIDswecrossreferencedforSPXrecently,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed ledger entry because parent P10.14 was removed,"Current process = LP team works directly in PFEP, then exports & sends them to SourcingKarla: Sourcing's process is that everything starts in Boltwise, then goes to QstratLong-term goal is to have all Quoting in Boltwise to start with and always quote with it.Karla will get the guys logins & training"
T507,PullcommitmentquantitiesfromAttachmentAdata,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.14.1 was removed,
T508,DefineslowmovingcriteriaandcreatereportlayoutinPowerBI,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.14.1 was removed,
T509,ValidatecalculationswithZachandChrisPauli,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.14.1 was removed,
T510,Defineruleifitemisslowmovingfor2periodscustomermustissueaPO,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.14.2 was removed,
T511,DocumentescalationandalignwithSalesReps,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.14.2 was removed,
T512,Setquarterlysemiannualprocesscadence,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.14.3 was removed,
T513,Createmeetingpreptemplate,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.14.3 was removed,
T514,Testprocesswith12customers,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.14.4 was removed,
T515,Adjustandscalerollout,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.14.4 was removed,
T516,DraftofficialmessagingtorolloutincreasesincludecontextonIEEPAtariffskeyimpactedtariffstimelinesandcommunicationtoneandsendtoAdamforreview,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.14 was removed,
